"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.13449621084778898,0.14941458727589632,0.0043930966423781125,2000139.5629468649,307.6947539806514,0.13449621084778898,0.14941458727589632,0.0043930966423781125
0.13312447026102736,0.14942331798712039,0.0025173092943818506,2000144.9896901506,307.69470620404832,0.13312447026102736,0.14942331798712039,0.0025173092943818506
0.13558906670438536,0.14980715145193507,0.0025046144766189267,2000135.494114381,307.69539187073974,0.13558906670438536,0.14980715145193507,0.0025046144766189267
0.13360198370435267,0.14782703107347084,0.0044887687191624186,2000146.7288666959,307.69445625798585,0.13360198370435267,0.14782703107347084,0.0044887687191624186
0.134499420808912,0.14941141661517907,0.00062118262188690326,2000139.5412289801,307.69476315059484,0.134499420808912,0.14941141661517907,0.00062118262188690326
0.13685503065690288,0.14943916262222834,0.00062856945679523027,2000129.5234618818,307.69538294545117,0.13685503065690288,0.14943916262222834,0.00062856945679523027
0.13808474096345938,0.14941962956635002,0.0025198870533691149,2000120.7571074462,307.6959960153788,0.13808474096345938,0.14941962956635002,0.0025198870533691149
0.13955382812505546,0.14958003115163451,0.00050074396365811804,2000107.7887303578,307.69589782265001,0.13955382812505546,0.14958003115163451,0.00050074396365811804
0.13834596589554637,0.14827108292094973,0.00075521013615071275,2000119.133250271,307.69577084501486,0.13834596589554637,0.14827108292094973,0.00075521013615071275
0.13955368145014821,0.1495800358352696,0.0044995557365173234,2000107.9499878292,307.69589110171739,0.13955368145014821,0.1495800358352696,0.0044995557365173234
0.13834742296630922,0.14828144092596102,0.0043341353399676593,2000119.1351471299,307.69572641387447,0.13834742296630922,0.14828144092596102,0.0043341353399676593
0.14212693900781623,0.14954934438250411,0.0045027658738499158,2000087.8067516277,307.69630766450888,0.14212693900781623,0.14954934438250411,0.0045027658738499158
0.14475191093214473,0.14950372167590231,0.0043842572974715386,2000060.0096736709,307.69668585133195,0.14475191093214473,0.14950372167590231,0.0043842572974715386
0.14473764112375859,0.14965004967629403,0.00051131934085453567,2000061.6059710404,307.69665126908279,0.14473764112375859,0.14965004967629403,0.00051131934085453567
0.142126461830025,0.14954993068400055,0.00049664931884506097,2000087.2499120042,307.69631360785667,0.142126461830025,0.14954993068400055,0.00049664931884506097
0.14580306750337008,0.14846460365263447,0.00077787673550810618,2000048.8554301313,307.69686156304761,0.14580306750337008,0.14846460365263447,0.00077787673550810618
0.14636950169932703,0.14932372259422519,0.0025130347415379573,2000042.0356896657,307.69714555701051,0.14636950169932703,0.14932372259422519,0.0025130347415379573
0.14736863863961205,0.14964719791403239,0.0044856460333513896,2000028.8347978927,307.69681034712715,0.14736863863961205,0.14964719791403239,0.0044856460333513896
0.14604314307251462,0.14837373266985818,0.0044868133338372054,2000045.3281751722,307.69676284076837,0.14604314307251462,0.14837373266985818,0.0044868133338372054
0.14989592589322073,0.14966416242602798,0.0044854424042761387,2000001.417566726,307.69688315037916,0.14989592589322073,0.14966416242602798,0.0044854424042761387
0.14882598930706278,0.14945039709822333,0.0024943810731057089,2000015.0039959331,307.69723867605097,0.14882598930706278,0.14945039709822333,0.0024943810731057089
