"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.16621407454558812,0.14765583715929279,0.0044674507556385591,1999941.0433970781,307.08731353450918,0.16621407454558812,0.14765583715929279,0.0044674507556385591
0.1690232101187556,0.14441932126465956,0.0024965030582298452,1999933.6845715528,307.08673519339209,0.1690232101187556,0.14441932126465956,0.0024965030582298452
0.16657410479582904,0.14663035041216138,0.0024023655194710548,1999939.621506253,307.0876024543407,0.16657410479582904,0.14663035041216138,0.0024023655194710548
0.16621624031808155,0.14766188519480983,0.00050238356403431829,1999940.9732782566,307.08730542653291,0.16621624031808155,0.14766188519480983,0.00050238356403431829
0.16399827571471445,0.14746641960085577,0.00051773556077200616,1999945.004745235,307.08790555250437,0.16399827571471445,0.14746641960085577,0.00051773556077200616
0.16400769539738727,0.14746832855384148,0.0044959789036842336,1999945.0182987056,307.08789219255863,0.16400769539738727,0.14746832855384148,0.0044959789036842336
0.16039461825464074,0.14930104092286106,0.0043787866510931282,1999955.9104535857,307.08875108507067,0.16039461825464074,0.14930104092286106,0.0043787866510931282
0.1617645502918601,0.1492806153299446,0.0025259991169669363,1999951.9608089058,307.08881345101832,0.1617645502918601,0.1492806153299446,0.0025259991169669363
0.16039291160446081,0.14929531983478034,0.00064702698431871463,1999955.8995021007,307.08876817937852,0.16039291160446081,0.14929531983478034,0.00064702698431871463
0.16147746252852077,0.14747324047716676,0.00054448205417160622,1999951.7380903757,307.08849213458348,0.16147746252852077,0.14747324047716676,0.00054448205417160622
0.16147705898314577,0.14747775539157892,0.0045230509270427263,1999951.7550674647,307.08845488481029,0.16147705898314577,0.14747775539157892,0.0045230509270427263
0.1344936838422767,0.14949688187034857,0.00064095076829328852,2000056.3958236827,307.08763042191322,0.1344936838422767,0.14949688187034857,0.00064095076829328852
0.13564037701710938,0.14970301530649424,0.0023678233286878272,2000054.504054524,307.0882144559817,0.13564037701710938,0.14970301530649424,0.0023678233286878272
0.13299541051231373,0.14927664288909462,0.002498692102256683,2000058.526871596,307.08751567895467,0.13299541051231373,0.14927664288909462,0.002498692102256683
0.13450355386851234,0.14950607413755512,0.0043791798654494408,2000056.3472176848,307.08762256820933,0.13450355386851234,0.14950607413755512,0.0043791798654494408
0.13690824539295968,0.14954344261382418,0.0043833604515727482,2000051.8110926065,307.08820771697896,0.13690824539295968,0.14954344261382418,0.0043833604515727482
0.14224308841571418,0.14951219273258734,0.00060170974912905888,2000034.2768999985,307.08917482813149,0.14224308841571418,0.14951219273258734,0.00060170974912905888
0.13806237966214654,0.14916319863849334,0.002556640191353586,2000048.5493901323,307.08879041093905,0.13806237966214654,0.14916319863849334,0.002556640191353586
0.14082663172465792,0.14947084921757456,0.00223521456424818,2000039.3433696341,307.0892728389274,0.14082663172465792,0.14947084921757456,0.00223521456424818
0.13967330614413412,0.14949926376165146,0.0044057662406421141,2000043.4761943142,307.0887610208199,0.13967330614413412,0.14949926376165146,0.0044057662406421141
0.1434892176805001,0.149628393898075,0.0024726074111281688,2000029.7705805104,307.08964921915907,0.1434892176805001,0.149628393898075,0.0024726074111281688
0.14483458284722373,0.14960667431333208,0.0044905241851186713,2000023.5932889758,307.08943210640564,0.14483458284722373,0.14960667431333208,0.0044905241851186713
0.14212420254382782,0.14940449450350876,0.0042508766381178092,2000034.9682846116,307.08922647870736,0.14212420254382782,0.14940449450350876,0.0042508766381178092
0.13885287975034563,0.14812893132899702,0.00072802142191772886,2000046.8470901111,307.08865778280864,0.13885287975034563,0.14812893132899702,0.00072802142191772886
0.14115069580147915,0.14809149606312408,0.0005108822355973107,2000038.9769580711,307.08897189829975,0.14115069580147915,0.14809149606312408,0.0005108822355973107
0.13867865229224072,0.14802238196118855,0.0045450710863632398,2000047.7050133399,307.08850377050055,0.13867865229224072,0.14802238196118855,0.0045450710863632398
0.14125810693002264,0.14795679826127173,0.0046761452198725269,2000039.0628182278,307.08890197492593,0.14125810693002264,0.14795679826127173,0.0046761452198725269
0.13634924135564996,0.14815433293217994,0.00067105704787105182,2000053.5449376218,307.08811409074792,0.13634924135564996,0.14815433293217994,0.00067105704787105182
0.13372320557424552,0.14803600538819117,0.00053085444138586415,2000058.5985374008,307.08736844188451,0.13372320557424552,0.14803600538819117,0.00053085444138586415
0.13637273320159071,0.14800179226513474,0.0045385253804974867,2000053.5488463044,307.08800938767303,0.13637273320159071,0.14800179226513474,0.0045385253804974867
0.13369243663444041,0.14788772228983366,0.0043924669232276248,2000058.9603412182,307.0873789947276,0.13369243663444041,0.14788772228983366,0.0043924669232276248
0.13259148593068312,0.14727759072903254,0.002374644436282001,2000060.6048905745,307.08736230493236,0.13259148593068312,0.14727759072903254,0.002374644436282001
0.13229347695515536,0.14598310832315048,0.0044176912616956483,2000062.0756164757,307.08687757573711,0.13229347695515536,0.14598310832315048,0.0044176912616956483
0.13063035270470821,0.14707057126257833,0.0024949327046252037,2000061.7293177443,307.08670456682859,0.13063035270470821,0.14707057126257833,0.0024949327046252037
0.13235712121250398,0.14593080030260977,0.00068330283104457614,2000062.0972141207,307.08695985212671,0.13235712121250398,0.14593080030260977,0.00068330283104457614
0.1305509535106989,0.14583712424543482,0.00046649464953282268,2000063.4659744145,307.08625061181192,0.1305509535106989,0.14583712424543482,0.00046649464953282268
0.13055135735406642,0.14583806533822785,0.0045336270918374649,2000063.4648704717,307.08624312486029,0.13055135735406642,0.14583806533822785,0.0045336270918374649
0.14743629088153803,0.14943945662067604,0.00065190993186809148,2000012.5281089339,307.08967408908148,0.14743629088153803,0.14943945662067604,0.00065190993186809148
0.14743549113826818,0.1494437501997786,0.0043706799117814044,2000012.5738626353,307.08966042326705,0.14743549113826818,0.1494437501997786,0.0043706799117814044
0.14574269142236967,0.14928124557323427,0.002502046940766868,2000019.5043876122,307.08989195188491,0.14574269142236967,0.14928124557323427,0.002502046940766868
0.14623380511802972,0.14801908893839422,0.0046691089562027445,2000017.8247769515,307.08945118559734,0.14623380511802972,0.14801908893839422,0.0046691089562027445
0.14623867105459532,0.14801558563305567,0.00036683372423369168,2000017.9379717149,307.08946614321451,0.14623867105459532,0.14801558563305567,0.00036683372423369168
0.14398527983650292,0.14816667972431954,0.00058887490851925145,2000027.6687842573,307.0893743861821,0.14398527983650292,0.14816667972431954,0.00058887490851925145
0.14867606076461709,0.1492960053689433,0.0025212428641136556,2000006.118322284,307.09003971849552,0.14867606076461709,0.1492960053689433,0.0025212428641136556
0.15001827084774613,0.14954227608058029,0.00049873361687676171,1999999.4242732066,307.08966992011591,0.15001827084774613,0.14954227608058029,0.00049873361687676171
0.15256078994405972,0.14947756797428766,0.00049287575845252056,1999988.0279240999,307.08960251333713,0.15256078994405972,0.14947756797428766,0.00049287575845252056
0.15001899728702592,0.14954109635470436,0.00450108776630357,1999999.4156828262,307.08967097957355,0.15001899728702592,0.14954109635470436,0.00450108776630357
0.15663472329786565,0.14950819096928103,0.0022054356230548386,1999970.2568209318,307.08962156659294,0.15663472329786565,0.14950819096928103,0.0022054356230548386
0.1551893000970421,0.14933663681927625,0.0006386132618328808,1999975.7490473541,307.08948097269939,0.1551893000970421,0.14933663681927625,0.0006386132618328808
0.15521929306143828,0.14939134378670646,0.0044422403294502415,1999975.5948235313,307.08943011945047,0.15521929306143828,0.14939134378670646,0.0044422403294502415
0.15765942783662593,0.14935060137531275,0.0044066989481992809,1999966.3013017697,307.08917780451941,0.15765942783662593,0.14935060137531275,0.0044066989481992809
0.15898034635476188,0.1490160389313934,0.0025852623123282276,1999961.167562573,307.08933554943832,0.15898034635476188,0.1490160389313934,0.0025852623123282276
0.15107386041499521,0.14905794445849382,0.0025349529566776521,1999994.7106285752,307.09006657567255,0.15107386041499521,0.14905794445849382,0.0025349529566776521
0.15379598436566372,0.14931941798812756,0.0022237052231226856,1999982.6058092096,307.08990146452527,0.15379598436566372,0.14931941798812756,0.0022237052231226856
0.15287234872752134,0.14917875683952952,0.0042732233194658405,1999986.5280293045,307.08969294176558,0.15287234872752134,0.14917875683952952,0.0042732233194658405
0.15876821451060499,0.14742475252965412,0.0044074950669753289,1999960.6974284151,307.08899054084804,0.15876821451060499,0.14742475252965412,0.0044074950669753289
0.15863645039539229,0.14754152652108229,0.00079795564978933566,1999961.6149866241,307.08909745088101,0.15863645039539229,0.14754152652108229,0.00079795564978933566
0.1563687456528785,0.14723590213580445,0.0047048425267652389,1999969.6886300268,307.08916967384573,0.1563687456528785,0.14723590213580445,0.0047048425267652389
0.15638242287497503,0.14738289345315278,0.00050094193789731642,1999969.4018113827,307.0892684813428,0.15638242287497503,0.14738289345315278,0.00050094193789731642
0.14888610292430984,0.14792493213838995,0.00067981169059421257,2000004.9599318041,307.08973368036339,0.14888610292430984,0.14792493213838995,0.00067981169059421257
0.15392349026792654,0.14751302577868647,0.00056879188788345623,1999981.7452789624,307.08953879575904,0.15392349026792654,0.14751302577868647,0.00056879188788345623
